depa_nombre;muni_nombre;codigo_habilitacion;nombre_prestador;nits_nit;razon_social;clpr_codigo;clpr_nombre;ese;direccion;telefono;email;nivel;caracter;habilitado;fecha_radicacion;fecha_vencimiento;fecha_cierre;dv;clase_persona;naju_codigo;naju_nombre;numero_sede_principal;fecha_corte_REPS
CESAR;VALLEDUPAR;2000102501;CLINICA DE REHABILITACION Y DIAGNOSTICO AMARC IPS SAS;901494628;CLINICA DE REHABILITACION Y DIAGNOSTICO AMARC IPS SAS;1;Instituciones - IPS;;CARRERA 19 N 11-15 SAN CALLEEMENTE;3215434809;ipsamarc@gmail.com;;;SI;2021-11-04;2025-11-03;;2;JURIDICO;1;Privada;1;2037-06-26 14:33:00
CESAR;VALLEDUPAR;2000102289;CLINICA DE URGENCIAS DE SALUD MENTAL SAN LUCAS SAS;901326019;CLINICA DE URGENCIAS DE SALUD MENTAL SAN LUCAS SAS;1;Instituciones - IPS;;CALLE 15 N 10-28;31675151503156200000;urgenciasdesaludmentalsanlucas@gmail.com;;;SI;2019-12-23;2023-12-22;;8;JURIDICO;1;Privada;1;2037-06-27 14:33:00
CESAR;VALLEDUPAR;2000100330;CLINICA DEL CESAR S.A.;892300979;CLINICA DEL CESAR S.A.;1;Instituciones - IPS;NO;CALLE 16 N 14-90;5802081,5702120,5748650;clinicadelcesar@gmail.com;;;SI;2008-08-08;2022-08-31;;9;JURIDICO;1;Privada;1;2037-06-28 14:33:00
CESAR;VALLEDUPAR;2000101928;CLINICA DERMATOLOGICA DR ALVARO CORDOBA MUÑOZ;900872536;CLINICA DERMATORLOGICA DR. ALVARO CORDOBA MUÑOZ S.A.S;1;Instituciones - IPS;;CALLE 14 N  14 -51;5809365;alvarocordobam@hotmail.com;;;SI;2018-03-05;2023-03-04;;1;JURIDICO;1;Privada;1;2037-06-29 14:33:00
CESAR;VALLEDUPAR;2000100269;CLINICA ERASMO LTDA;824001252;CLINICA ERASMO LTDA;1;Instituciones - IPS;;CARRERA 19 N 4C-72;5838013;clinicaerasmo@hotmail.com;;;SI;2012-01-10;2022-08-31;;3;JURIDICO;1;Privada;1;2037-06-30 14:33:00
CESAR;VALLEDUPAR;2000100018;CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.;900008328;CLINICA INTEGRAL DE EMERGENCIAS LAURA DANIELA S.A.;1;Instituciones - IPS;NO;CARRERA 19 NÚMERO 14-47;PBX5803535;presidencia@clinicalauradaniela.com;;;SI;2008-08-01;2022-08-31;;1;JURIDICO;1;Privada;1;2037-07-01 14:33:00
CESAR;VALLEDUPAR;2000100530;CLINICA MEDICOS S.A.;824001041;CLINICA MEDICOS S.A.;1;Instituciones - IPS;NO;CALLE 16B N 11-33;5704747,575;habilitacion@clinicamedicos.com;;;SI;2008-04-16;2022-08-31;;6;JURIDICO;1;Privada;1;2037-07-02 14:33:00
CESAR;VALLEDUPAR;2000102047;CLINICA MEDIDENT S.A.S;900983817;CLINICA MEDIDENT S.A.S;1;Instituciones - IPS;;CARRERA 8 N 14 - 56 LOCAL 1;3005012810;clinicamedidentips2016@gmail.com;;;SI;2017-03-15;2022-08-31;;2;JURIDICO;1;Privada;1;2037-07-03 14:33:00
CESAR;VALLEDUPAR;2000101672;CLÍNICA ODONTOLOGÍA CENTER SMILE S.A.S.;900597658;CLINICA ODONTOLOGICA CENTER SMILE SAS;1;Instituciones - IPS;;CARRERA 14 N 12 - 52;5745382,31;maya-aleja@hotmail.com;;;SI;2019-04-05;2022-08-31;;2;JURIDICO;1;Privada;1;2037-07-04 14:33:00
CESAR;VALLEDUPAR;2000101290;CLINICA ODONTOLOGICA DE ESPECIALISTAS IPS PROMIDENT;900260721;CLINICA ODONTOLOGICA DE ESPECIALISTAS IPS PROMIDENT;1;Instituciones - IPS;NO;CALLE 13A N 11A - 57 OBRERO;5710761;informepromident@gmail.com;;;SI;2009-09-08;2023-08-31;;1;JURIDICO;1;Privada;1;2037-07-05 14:33:00
CESAR;VALLEDUPAR;2000100389;CLINICA OFTALMOLOGICA DE VALLEDUPAR SAS;824004867;CLINICA OFTALMOLOGICA DE VALLEDUPAR SAS;1;Instituciones - IPS;NO;CARRERA 8 N  13B-135;5745834,581;clioftalmologica@hotmail.com;;;SI;2008-09-27;2022-08-31;;6;JURIDICO;1;Privada;1;2037-07-06 14:33:00
CESAR;VALLEDUPAR;2000102506;CLINICA SANTA MARIA DEL CARIBE S.A.S;901323248;CLINICA SANTA MARIA DEL CARIBE S.A.S;1;Instituciones - IPS;;TRANSVERSAL 18B 20 -07 LAS DELICIAS;3008019144;clinicasantamariacontabilidad@gmail.com;;;SI;2021-11-08;2025-11-07;;4;JURIDICO;1;Privada;1;2037-07-07 14:33:00
CESAR;VALLEDUPAR;2000100438;CLINICA VALLEDUPAR S.A;892300708;CLINICA VALLEDUPAR S.A;1;Instituciones - IPS;;CALLE16 N 15-15;5748550,575;info@clinicavalledupar.com.co;;;SI;2011-07-25;2022-08-31;;1;JURIDICO;1;Privada;1;2037-07-08 14:33:00
CESAR;VALLEDUPAR;2000102360;CLINICA VITAL VALLEDUPAR SAS;900519146;CLINICA VITAL VALLEDUPAR SAS;1;Instituciones - IPS;;CARRERA 12 NUMERO 7B - 72;3243158024;gerenciaclinicavitalvalledupar@gmail.com;;;SI;2025-02-08;2021-02-09;;0;JURIDICO;1;Privada;1;2037-07-09 14:33:00
CESAR;VALLEDUPAR;2000102075;COACHING CONSULTING GROUP S.A.S;900967477;COACHING CONSULTING GROUP S.A.S;1;Instituciones - IPS;;CALLE 11 N 11 A - 15;3122738189;coachingconsultinggroup@gmail.com;;;SI;2017-07-31;2022-08-31;;4;JURIDICO;1;Privada;1;2037-07-10 14:33:00
CESAR;VALLEDUPAR;2000102062;COMFACESAR IPS;892399989;COMFACESAR;1;Instituciones - IPS;;CARRERA 16N 16-09 piso 2 Edificio San agustin;3126597359;medicinaadscrita@comfacesar.com;;;SI;2020-11-05;2022-11-04;;8;JURIDICO;1;Privada;1;2037-07-11 14:33:00
CESAR;VALLEDUPAR;2000102336;COMPAÑIA DE MEDICINA PREPAGADA COLSANITAS S.A.;860078828;COMPAÑIA DE MEDICINA PREPAGADA COLSANITAS S A;1;Instituciones - IPS;;CALLE 12 N 8 - 42 LC 113;6466060;dccubillos@colsanitas.com;;;SI;2020-08-28;2024-08-27;;7;JURIDICO;1;Privada;1;2037-07-12 14:33:00
CESAR;VALLEDUPAR;2000102191;CONDUSEG SALUD IPS S.A.S;901193762;CONDUSEG SALUD IPS S.A.S;1;Instituciones - IPS;;CALLE 16 B 13 41 BRR LOPERENA;30175476633172300000;condusegsalud@gmail.com;;;SI;2018-11-21;2023-11-20;;1;JURIDICO;1;Privada;1;2037-07-13 14:33:00
CESAR;VALLEDUPAR;2000101189;COOPERATIVA DE TRABAJO ASOCIADO COONSOCIAL;900242221;COOPERATIVA DE TRABAJO ASOCIADO COONSOCIAL;1;Instituciones - IPS;NO;CARRERA 18E N 21 - 03;5804130;gerencia@Coonsocial.com;;;SI;2008-12-10;2022-08-31;;4;JURIDICO;1;Privada;1;2037-07-14 14:33:00
CESAR;VALLEDUPAR;2000102279;C-ORTOPEC SAS;901297646;C-ORTOPEC SAS;1;Instituciones - IPS;;CALLE 16B N  19c 57;3223734347;cortopec9@gmail.com;;;SI;2019-09-16;2023-09-15;;0;JURIDICO;1;Privada;1;2037-07-15 14:33:00
CESAR;VALLEDUPAR;2000102521;CPO S.A;800149453;CPO SA;1;Instituciones - IPS;;CALE 16B N 14-63 Tercer piso;3612888;zayda.rodriguez@cpolaya.com.co;;;SI;2021-12-17;2025-12-16;;6;JURIDICO;1;Privada;1;2037-07-16 14:33:00
CESAR;VALLEDUPAR;2000101976;CRH-SST E.U;900344013;CRH-SST E.U;1;Instituciones - IPS;;CARRERA 17 N 10 -08;5702743;crhsaludocupacional@gmail.com;;;SI;2016-06-28;2022-08-31;;7;JURIDICO;1;Privada;1;2037-07-17 14:33:00
CESAR;VALLEDUPAR;2000100588;CRUZ ROJA COLOMBIANA SECCIONAL CESAR;892301785;CRUZ ROJA COLOMBIANA SECCIONAL CESAR;1;Instituciones - IPS;;CALLE 13B N 4-116;5713404;cesar@cruzrojacolombiana.org;;;SI;2015-10-19;2023-08-31;;1;JURIDICO;1;Privada;1;2037-07-18 14:33:00
CESAR;VALLEDUPAR;2000102504;CUIDADO INTEGRAL DE ENFERMEDADES CRONICAS SAS;901451867;CUIDADO INTEGRAL DE ENFERMEDADES CRONICAS SAS;1;Instituciones - IPS;;CALLE 13 N 16 - 45;3114258033;cuidenc.gerente@hotmail.com;;;SI;2021-12-09;2025-12-08;;1;JURIDICO;1;Privada;1;2037-07-19 14:33:00
CESAR;VALLEDUPAR;2000102131;CUIDAMOS SALUD SAS;900302805;CUIDAMOS SALUD SAS;1;Instituciones - IPS;;Diagonal 6 Bis N 13 - 37;5874231;cuidamossalud@hotmail.com;;;SI;2018-04-05;2023-04-04;;3;JURIDICO;1;Privada;1;2037-07-20 14:33:00
CESAR;VALLEDUPAR;2000102155;DAZALUD IPS;900926475;DAZALUD IPS;1;Instituciones - IPS;;CARRERA 17 N  13B BIS - 15;3012531516;dazaludips@gmail.com;;;SI;2018-04-19;2023-04-18;;4;JURIDICO;1;Privada;1;2037-07-21 14:33:00
CESAR;VALLEDUPAR;2000101871;DENTAL PRAXIS ODONTOLOGOS ESPECIALISTAS I.P.S. S.A.S.;900796136;DENTAL PRAXIS ODONTOLOGOS ESPECIALISTAS I.P.S. S.A.S.;1;Instituciones - IPS;;CARRERA 11 N 13-30;5807884;tavobarros@gmail.com;;;SI;2016-05-05;2022-08-31;;3;JURIDICO;1;Privada;1;2037-07-22 14:33:00
CESAR;VALLEDUPAR;2000100905;DENTISANA SAS;900009080;DENTISANA SAS;1;Instituciones - IPS;;CARRERA 11 A 13B 56 Barrio Obrero ;5802804;gerencia@dentisanaclinica.com;;;SI;2016-03-07;2023-08-31;;5;JURIDICO;1;Privada;1;2037-07-23 14:33:00
CESAR;VALLEDUPAR;2000101938;DENTIX COLOMBIA SAS;900759454;DENTIX COLOMBIA SAS;1;Instituciones - IPS;;CALLE 16A 11 07 LC 1;3115404052;notificaciones@dentix.co;;;SI;2016-04-05;2022-08-31;;3;JURIDICO;1;Privada;1;2037-07-24 14:33:00
CESAR;VALLEDUPAR;2000102007;DENTOPANOREX 3D DIGITAL SAS;900981113;DENTOPANOREX 3D DIGITAL SAS;1;Instituciones - IPS;;CALLE 15 N 14-34 OFIC 101;3157276519;mosoriocastilla@gmail.com;;;SI;2016-09-06;2022-08-31;;7;JURIDICO;1;Privada;1;2037-07-25 14:33:00
CESAR;VALLEDUPAR;2000101540;DIPRESALUD IPS S.A.S;900484031;DIPRESALUD IPS S.A.S;1;Instituciones - IPS;;CARRERA 19 N 16b-16 barrio DANGOND;5705919;gerenciadipresalud@outlook.com;;;SI;2011-12-21;2022-08-31;;1;JURIDICO;1;Privada;1;2037-07-26 14:33:00
CESAR;VALLEDUPAR;2000102265;DISTRIBUIDORES DE EQUIPOS ASESORIAS CAPACITACIONES EN EMERGENCIAS Y DESASTRE SAS;901190074;DISTRIBUIDORES DE EQUIPOS ASESORIAS CAPACITACIONES EN EMERGENCIAS Y DESASTRE SAS;1;Instituciones - IPS;;CALLE 10 N21-04 Barrio Iracal;3005982054;diaced.sas@gmail.com;;;SI;2019-07-22;2023-07-21;;7;JURIDICO;1;Privada;1;2037-07-27 14:33:00
CESAR;VALLEDUPAR;2000102292;DOTAMOS SALUD Y VIDA IPS S.A.S.;901338318;DOTAMOS SALUD Y VIDA IPS S.A.S.;1;Instituciones - IPS;;CALLE 18 N11 - 128;3008099060;ricardorozo17@gmail.com;;;SI;2019-12-03;2023-12-02;;7;JURIDICO;1;Privada;1;2037-07-28 14:33:00
CESAR;VALLEDUPAR;2000101664;DR. OCTAVIO MANJARREZ MISSATH S.A.S.;900593091;DR. OCTAVIO MANJARREZ MISSATH S.A.S.;1;Instituciones - IPS;;CALLE 13 B bis N 15-38 ALFONSO LOPEZ;5710377,316;endocrinopediatria2013@outlook.com;;;SI;2013-02-26;2022-08-31;;9;JURIDICO;1;Privada;1;2037-07-29 14:33:00
CESAR;VALLEDUPAR;2000101548;DRA ROSALYN CARRILLO CLINICA DE REHABILITACION ORAL AVANZADA E IMPLANTES S.A.S;900484094;DRA ROSALYN CARRILLO CLINICA DE REHABILITACION ORAL AVANZADA E IMPLANTES S.A.S;1;Instituciones - IPS;;CALLE 8 N 13-30 BARRIO SAN CARLOS;5737613;rosalyncarrillo.gerencia@hotmail.com;;;SI;2012-01-27;2022-08-31;;3;JURIDICO;1;Privada;1;2037-07-30 14:33:00
CESAR;VALLEDUPAR;2000101503;DUNA IPS. S.A.S;900415087;DUNA IPS. S.A.S;1;Instituciones - IPS;;CARRERA 12 N 11-65;5744603;vivinamen@yahoo.com;;;SI;2016-09-15;2022-08-31;;7;JURIDICO;1;Privada;1;2037-07-31 14:33:00
CESAR;VALLEDUPAR;2000100012;DUSAKAWI IPS;824002362;DUSAKAWI IPS;1;Instituciones - IPS;NO;CALLE 16 NUMERO 17-141 INTERIOR ROSARIO PUMAREJO DE LOPEZ;5804440;dusakawipsi@gmail.com;;INDIGENA;SI;2006-11-16;2022-08-31;;1;JURIDICO;1;Privada;1;2037-08-01 14:33:00
CESAR;VALLEDUPAR;2000102048;DZHIMECAMBA IPS;900924534;DZHIMECAMBA IPS;1;Instituciones - IPS;;CARRERA 18C Nro  20A - 20 BARRIO GUATAPURI;5706493;dzhimecambassas@hotmail.com;;;SI;2017-07-12;2022-08-31;;1;JURIDICO;1;Privada;1;2037-08-02 14:33:00
CESAR;VALLEDUPAR;2000102524;ECLIDENT S.A.S.;901505004;ECLIDENT S.A.S.;1;Instituciones - IPS;;CALLE 18 N 13-10 Local 1 Barrio Gaitan;5898171;eclident.ips@gmail.com;;;SI;2022-06-01;2026-05-31;;6;JURIDICO;1;Privada;1;2037-08-03 14:33:00
CESAR;VALLEDUPAR;2000101346;EMPRESA MULTIACTIVA DE SALUD;900345765;EMPRESA MULTIACTIVA DE SALUD;1;Instituciones - IPS;;CALLEL 9A N 17 - 53;3168313312;alvar980@hotmail.com;;;SI;2010-04-14;2022-08-31;;1;JURIDICO;1;Privada;1;2037-08-04 14:33:00
CESAR;VALLEDUPAR;2000100464;EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA;824000725;EMPRESA SOCIAL DEL ESTADO HOSPITAL EDUARDO ARREDONDO DAZA;1;Instituciones - IPS;SI;CARRERA 20 N 43 - 63;5842828;gerencia@headese.gov.co;1;MUNICIPAL;SI;2006-10-11;2022-08-31;;0;JURIDICO;4;Pública;1;2037-08-05 14:33:00
CESAR;VALLEDUPAR;2000102120;ENDOGASTRO DEL CESAR S.A.S.;901137097;ENDOGASTRO DEL CESAR S.A.S.;1;Instituciones - IPS;;CARRERA 12 N 14-67 BARRIO LOPERENA;3157523611;dr.josefernandezorozco@hotmail.com;;;SI;2017-12-20;2022-12-19;;1;JURIDICO;1;Privada;1;2037-08-06 14:33:00
CESAR;VALLEDUPAR;2000102298;ENTIDAD PROMOTORA DE SALUD SANITAS S.A.S;800251440;ENTIDAD PROMOTORA DE SALUD SANITAS S.A.S;1;Instituciones - IPS;;CALLE 16 19D 28;6466060,319;mnempeque@epssanitas.com;;;SI;2019-12-18;2023-12-17;;6;JURIDICO;1;Privada;1;2037-08-07 14:33:00
CESAR;VALLEDUPAR;2000101865;FAMILY HOMECARE S.A.S;900830296;FAMILY HOMECARE S.A.S;1;Instituciones - IPS;;CALLEL 17A N 19C-42;3188933750;familysas@hotmail.com;;;SI;2015-06-09;2023-08-31;;9;JURIDICO;1;Privada;1;2037-08-08 14:33:00
CESAR;VALLEDUPAR;2000101885;FESALUD DEL CESAR S.A.S;900745500;FESALUD DEL CESAR S.A.S;1;Instituciones - IPS;;CALLE 13 NUMERO 17-88;5899991;fesaluddelcesar@hotmail.com;;;SI;2015-07-07;2023-08-31;;3;JURIDICO;1;Privada;1;2037-08-09 14:33:00
CESAR;VALLEDUPAR;2000101986;FINISALUD IPS SAS;900971940;FINISALUD IPS SAS;1;Instituciones - IPS;;CARRERA 13 N 9C - 34 BARRIO SAN JOAQUIN;30137114003016400000;finisaludipssas@hotmail.com;;;SI;2016-07-21;2022-08-31;;9;JURIDICO;1;Privada;1;2037-08-10 14:33:00
CESAR;VALLEDUPAR;2000101743;FRC UNIDAD AMBULATORIA SAS;900603334;FRC UNIDAD AMBULATORIA S.A.S;1;Instituciones - IPS;;CALLE 15 N  11 A 31;5894284,317;frcunidadambulatoria@gmail.com;;;SI;2018-06-25;2023-08-31;;8;JURIDICO;1;Privada;1;2037-08-11 14:33:00
CESAR;VALLEDUPAR;2000101072;FRESENIUS MEDICAL CARE COLOMBIA S.A.;830007355;FRESENIUS MEDICAL CARE COLOMBIA S.A.;1;Instituciones - IPS;NO;CARRERA 7A N  28 - 62;3176688112;diana.guerra@fmc-ag.com;;;SI;2007-06-26;2022-08-31;;2;JURIDICO;1;Privada;1;2037-08-12 14:33:00
CESAR;VALLEDUPAR;2000101285;FUNDACION ECOLOGICA MARFI REVERDECER;900277517;FUNDACION ECOLOGICA MARFI REVERDECER;1;Instituciones - IPS;;TRANSV 18B N 19-81 APARTAMENTO 1 BARRIO LAS DELICIAS;5848483;fundacionmarfi.valledupar@gmail.com;;;SI;2016-09-22;2022-08-31;;1;JURIDICO;1;Privada;1;2037-08-13 14:33:00
CESAR;VALLEDUPAR;2000101590;FUNDACION GESTION COLOMBIA SANA;900517513;FUNDACIÓN GESTIÓN COLOMBIA SANA;1;Instituciones - IPS;;CARRERA 19 C N 9C-58;3103751350;gerencia@fundagescolsa.com;;;SI;2017-08-03;2022-08-31;;1;JURIDICO;1;Privada;1;2037-08-14 14:33:00
CESAR;VALLEDUPAR;2000102554;FUNDACIÓN OFTALMOLÓGICA DEL CARIBE SEDE VALLEDUPAR;800112725;FUNDACION OFTALMOLOGICA DEL CARIBE;1;Instituciones - IPS;;CALLE 16 número 19a - 60 Local 3-08 Centro Comercial Megamall;3226161;calidad@cofca.com;;;SI;2022-05-24;2026-05-23;;4;JURIDICO;1;Privada;1;2037-08-15 14:33:00
CESAR;VALLEDUPAR;2000101900;FUNDACION PROYECTO HOMBRE DE BIEN;900759182;FUNDACIÓN DE PROYECTO HOMBRE DE BIEN;1;Instituciones - IPS;;CON06TO CERRADO CASA CAMPO HOMBRE DE BIEN FRENTE A LA FERIA GANADERA;3175130273;ipshombresdbien15@gmail.com;;;SI;2019-09-09;2023-08-31;;5;JURIDICO;1;Privada;1;2037-08-16 14:33:00
CESAR;VALLEDUPAR;2000100467;FUNDACION SONREIR;824000443;FUNDACION SONREIR;1;Instituciones - IPS;;Tranversal 18 N 19-138;5709745,574;funsonreir96@hotmail.com;;;SI;2011-12-02;2022-08-31;;9;JURIDICO;1;Privada;1;2037-08-17 14:33:00
CESAR;VALLEDUPAR;2000101844;FUNDACION TIEMPO DE VIDA;802006249;FUNDACION TIEMPO DE VIDA;1;Instituciones - IPS;;CALLE 16B N 12 -70;30086329763508600000;tiempodevidavalledupar.fun@hotmail.com;;;SI;2014-12-29;2022-08-31;;3;JURIDICO;1;Privada;1;2037-08-18 14:33:00
CESAR;VALLEDUPAR;2000101949;G & C IPS FONO-AUDIOLOGICA S.A.S;900928795;G & C IPS FONO-AUDIOLOGICA S.A.S;1;Instituciones - IPS;;CALLELE 9 N 17-44 SAN JOAQUIN;3104566884;gerencia@gycips.com;;;SI;2016-03-04;2022-08-31;;5;JURIDICO;1;Privada;1;2037-08-19 14:33:00
CESAR;VALLEDUPAR;2000101088;GENEVIDA LTDA;900165663;GENEVIDA LTDA;1;Instituciones - IPS;;CALLE 13C N  17-75 BARRIO ALFONSO LOPEZ;5803989;genevidaips@yahoo.com;;;SI;2012-08-14;2022-08-31;;6;JURIDICO;1;Privada;1;2037-08-20 14:33:00
CESAR;VALLEDUPAR;2000102229;GENOMICA ONCOLOGICA DE COLOMBIA S.A.S. - GENOCOL S.A.S.;901008407;GENOMICA ONCOLOGICA DE COLOMBIA S.A.S.;1;Instituciones - IPS;;CALLE 16 N  15 - 42 Consultorio 303;31454789365712500;gerenciagenocol@gmail.com;;;SI;2019-03-11;2023-03-10;;9;JURIDICO;1;Privada;1;2037-08-21 14:33:00
CESAR;VALLEDUPAR;2000102376;GILGAL IPS SAS;901404330;GILGAL IPS SAS;1;Instituciones - IPS;;CARRERA 15 N 13C - 04 BARRIO ALFONSO LOPEZ;3008026656;jesica1652@hotmail.com;;;SI;2021-05-19;2025-05-18;;9;JURIDICO;1;Privada;1;2037-08-22 14:33:00
CESAR;VALLEDUPAR;2000101669;GRUPO CUIDARTE SAS;900597702;GRUPO CUIDARTE SAS;1;Instituciones - IPS;;CARRERA 16 N 11-74 SAN JOAQUIN;5805775;grupocuidarsas@hotmail.com;;;SI;2019-03-04;2023-08-31;;9;JURIDICO;1;Privada;1;2037-08-23 14:33:00
CESAR;VALLEDUPAR;2000102267;GRUPO DE CONTROL Y SERVICIOS IPS;900158696;GRUPO CONTROL Y SERVICIOS SAS;1;Instituciones - IPS;;CARRERA 13 A N 6 B 67 BARRIO LOS ANGELES;3135183164;gerencia@grupocontrolyservicios.com;;;SI;2019-09-10;2023-09-09;;1;JURIDICO;1;Privada;1;2037-08-24 14:33:00
CESAR;VALLEDUPAR;2000102399;GRUPO INTEGRAL UNIDOLOR SAS;901504854;GRUPO INTEGRAL UNIDOLOR SAS;1;Instituciones - IPS;;CALLE 13c 15 34 edif ana carolina consultorio 206 - Alfonso lopez;3002064775;unidolorsas@hotmail.com;;;SI;2021-09-07;2025-09-06;;5;JURIDICO;1;Privada;1;2037-08-25 14:33:00
CESAR;VALLEDUPAR;2000102509;GRUPO MEDIVALL I.P.S S.A.S;901381750;GRUPO MEDIVALL I.P.S S.A.S;1;Instituciones - IPS;;CARRERA 20 N 13B-18;3177890782;grupomedivallips@gmail.com;;;SI;2021-11-29;2025-11-28;;8;JURIDICO;1;Privada;1;2037-08-26 14:33:00
CESAR;VALLEDUPAR;2000102031;GRUPO RENAL VALLEDUPAR SAS;901026899;GRUPO RENAL VALLEDUPAR SAS;1;Instituciones - IPS;;CALLE 16B N9-74 local 101 BARRIO CENTRO;3157216803;unidadrenalvalleduparsas@outlook.com;;;SI;2016-11-22;2023-08-31;;5;JURIDICO;1;Privada;1;2037-08-27 14:33:00
CESAR;VALLEDUPAR;2000101430;HABILITAR DEL CARIBE S.A.S;900358922;HABILITAR DEL CARIBE S.A.S;1;Instituciones - IPS;;CALLE 14N 18-44;5709399;inari.monteria@hotmail.com;;;SI;2011-01-26;2023-08-31;;8;JURIDICO;1;Privada;1;2037-08-28 14:33:00
CESAR;VALLEDUPAR;2000102288;HOMESOCIAL I.P.S S.A.S;901239462;HOMESOCIAL I.P.S. S.A.S.;1;Instituciones - IPS;;CALLE 21 N 18D - 79;0;Coonsocial@yahoo.es;;;SI;2019-11-14;2023-11-13;;5;JURIDICO;1;Privada;1;2037-08-29 14:33:00
CESAR;VALLEDUPAR;2000100431;HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO;892399994;HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO;1;Instituciones - IPS;SI;CALLE 16C N 17-141;95,5712339;contacto@hrplopez.gov.co;2;DEPARTAMENTAL;SI;2006-05-17;2022-08-31;;5;JURIDICO;4;Pública;1;2037-08-30 14:33:00
CESAR;VALLEDUPAR;2000102042;HOSPITALIZACION INTEGRAL DOMICILIARIA DEL CESAR;900993819;HOSPITALIZACION INTEGRAL DOMICILIARIA S.A.S. (HID);1;Instituciones - IPS;;Diagonal 16 N 18-98;3164994658;hidsantamarta@hid.com;;;SI;2017-01-25;2023-08-31;;1;JURIDICO;1;Privada;1;2037-08-31 14:33:00
CESAR;VALLEDUPAR;2000102350;I.P.S SERVIMEDIC DEL CESAR S.A.S;901001662;I.P.S SERVIMEDIC DEL CESAR S.A.S;1;Instituciones - IPS;;CARRERA 12 N 17-06 Barrio Gaitan;5898268;servimedicdelcesar@gmail.com;;;SI;2021-04-20;2025-04-19;;9;JURIDICO;1;Privada;1;2037-09-01 14:33:00
CESAR;VALLEDUPAR;2000100779;IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S;824006480;IMAGEN RADIOLOGICA DIAGNOSTICA S.A.S;1;Instituciones - IPS;NO;CARRERA 17A N 16-17;5891005;imagensas@gmail.com;;;SI;2007-04-24;2022-08-31;;9;JURIDICO;1;Privada;1;2037-09-02 14:33:00
CESAR;VALLEDUPAR;2000101791;IMAGENOLOGOS Y ESPECIALISTAS ASOCIADOS SAS;900719003;IMAGENOLOGOS Y ESPECIALISTAS ASOCIADOS SAS;1;Instituciones - IPS;;DIAGONAL 16 N 16-46 LOCAL 9 VALLECENTRO;3043637872;administrativo@imagenologos.com;;;SI;2014-08-04;2023-08-31;;4;JURIDICO;1;Privada;1;2037-09-03 14:33:00
CESAR;VALLEDUPAR;2000102354;IMARAD S.A.S.;901422411;IMARAD S.A.S.;1;Instituciones - IPS;;CARRERA 11 N 9 - 51;3013767171;dinamozoracines@gmail.com;;;SI;2020-12-22;2024-12-21;;3;JURIDICO;1;Privada;1;2037-09-04 14:33:00
CESAR;VALLEDUPAR;2000102272;ING CLINICAL CENTER SAS;901049161;ING CLINICAL CENTER SAS;1;Instituciones - IPS;;CALLE 16 N 17 - 261;355732888,1;INGCLINICAARENAS@GMAIL.COM;;;SI;2019-07-30;2024-07-29;;8;JURIDICO;1;Privada;1;2037-09-05 14:33:00
CESAR;VALLEDUPAR;2000100901;INSTITUTO CARDIOVASCULAR DEL CESAR S.A;900016598;INSTITUTO CARDIOVASCULAR DEL CESAR S.A;1;Instituciones - IPS;NO;CARRERA 16 N 16A-42 BARRIO SANTANA;5898632;gerencia@icvc.co calidad@icvc.co;;;SI;2008-08-01;2023-08-31;;7;JURIDICO;1;Privada;1;2037-09-06 14:33:00
CESAR;VALLEDUPAR;2000102277;INSTITUTO DE ALERGIAS SAS;901301008;INSTITUTO DE ALERGIAS SAS;1;Instituciones - IPS;;CARRERA 12 N 14 - 76 LC 1;5885689;institutodealergias@gmail.com;;;SI;2019-11-12;2023-11-11;;9;JURIDICO;1;Privada;1;2037-09-07 14:33:00
CESAR;VALLEDUPAR;2000101825;INSTITUTO DE DIAGNOSTICO MEDICO S.A.;800065396;INSTITUTO DE DIAGNOSTICO MEDICO S.A.;1;Instituciones - IPS;;CARRERA 16 13C 60;5898339;contabilidad@idime.com.co;;;SI;2014-12-05;2022-08-31;;2;JURIDICO;1;Privada;1;2037-09-08 14:33:00
CESAR;VALLEDUPAR;2000101053;INSTITUTO DE REHABILITACION INTEGRAL SAMUEL- LIMITADA IRIS LTDA;900136752;INSTITUTO DE REHABILITACION INTEGRAL SAMUEL LTDA.;1;Instituciones - IPS;;CALLE 8A 6-94;5807400,317;irisltda01@hotmail.com;;;SI;2009-04-18;2022-08-31;;1;JURIDICO;1;Privada;4;2037-09-09 14:33:00
CESAR;VALLEDUPAR;2000102208;INSTITUTO DE SALUD MENTAL MENS SANA S.A.S;901225898;INSTITUTO DE SALUD MENTAL MENS SANA S.A.S;1;Instituciones - IPS;;CARRERA 13 A 13 C 66 - Barrio OBRERO;3007073192;MENSSANAIPS@GMAIL.COM;;;SI;2018-12-10;2022-12-09;;1;JURIDICO;1;Privada;2;2037-09-10 14:33:00
